,box,angry,disgust,fear,happy,sad,surprise,neutral
253,[364  94  64  64],0.11,0.0,0.08,0.01,0.75,0.0,0.05
254,[363  93  65  65],0.25,0.0,0.07,0.01,0.6,0.0,0.08
255,[364  93  65  65],0.14,0.0,0.08,0.01,0.71,0.0,0.06
256,[364  93  65  65],0.16,0.0,0.07,0.01,0.7,0.0,0.06
257,[363  92  66  66],0.26,0.0,0.09,0.01,0.56,0.0,0.08
258,[363  91  67  67],0.21,0.0,0.09,0.01,0.64,0.0,0.05
259,[363  92  66  66],0.22,0.0,0.11,0.01,0.58,0.0,0.07
260,[364  92  67  67],0.11,0.0,0.12,0.01,0.71,0.0,0.05
261,[365  92  66  66],0.14,0.0,0.09,0.01,0.7,0.0,0.05
262,[366  92  65  65],0.1,0.0,0.1,0.01,0.71,0.0,0.07
263,[366  91  66  66],0.25,0.0,0.09,0.03,0.56,0.0,0.08
264,[366  90  67  67],0.28,0.0,0.06,0.03,0.5,0.0,0.12
265,[366  90  68  68],0.36,0.0,0.07,0.07,0.39,0.0,0.11
266,[367  89  68  68],0.28,0.0,0.07,0.04,0.51,0.0,0.1
267,[367  89  68  68],0.25,0.0,0.08,0.04,0.51,0.0,0.11
268,[371  89  65  65],0.19,0.0,0.1,0.08,0.38,0.0,0.25
269,[372  86  67  67],0.27,0.0,0.04,0.43,0.12,0.0,0.14
270,[374  84  66  66],0.28,0.0,0.03,0.4,0.17,0.01,0.11
271,[376  83  65  65],0.29,0.0,0.01,0.59,0.04,0.0,0.07
272,[379  82  63  63],0.12,0.0,0.0,0.84,0.01,0.0,0.03
273,[379  82  63  63],0.17,0.0,0.01,0.77,0.01,0.0,0.03
274,[380  80  64  64],0.08,0.0,0.0,0.89,0.01,0.0,0.02
275,[382  80  64  64],0.04,0.0,0.0,0.95,0.0,0.0,0.01
276,[384  79  64  64],0.03,0.0,0.0,0.95,0.01,0.0,0.02
277,[386  79  63  63],0.03,0.0,0.0,0.94,0.01,0.0,0.02
278,[385  79  64  64],0.02,0.0,0.0,0.97,0.0,0.0,0.01
279,[385  79  64  64],0.01,0.0,0.0,0.98,0.0,0.0,0.0
280,[386  80  64  64],0.01,0.0,0.0,0.98,0.0,0.0,0.01
281,[386  80  63  63],0.0,0.0,0.0,0.99,0.0,0.0,0.01
282,[387  80  64  64],0.01,0.0,0.0,0.98,0.0,0.0,0.01
283,[387  80  64  64],0.01,0.0,0.0,0.98,0.0,0.0,0.01
284,[387  81  64  64],0.01,0.0,0.0,0.97,0.0,0.0,0.01
285,[387  80  64  64],0.01,0.0,0.0,0.97,0.0,0.0,0.01
286,[387  81  64  64],0.01,0.0,0.0,0.97,0.0,0.0,0.01
287,[387  81  64  64],0.01,0.0,0.0,0.97,0.0,0.0,0.01
288,[387  81  63  63],0.02,0.0,0.0,0.97,0.0,0.0,0.01
289,[387  81  63  63],0.01,0.0,0.0,0.97,0.0,0.0,0.02
290,[387  81  63  63],0.01,0.0,0.0,0.96,0.0,0.0,0.03
291,[387  81  62  62],0.01,0.0,0.0,0.96,0.0,0.0,0.03
292,[387  82  62  62],0.01,0.0,0.0,0.97,0.0,0.0,0.02
293,[386  82  63  63],0.01,0.0,0.0,0.97,0.0,0.0,0.01
294,[386  82  63  63],0.02,0.0,0.0,0.95,0.0,0.0,0.02
295,[385  82  63  63],0.02,0.0,0.0,0.95,0.01,0.0,0.02
296,[384  82  65  65],0.03,0.0,0.0,0.94,0.01,0.0,0.02
297,[384  82  64  64],0.04,0.0,0.0,0.93,0.01,0.0,0.02
298,[384  82  63  63],0.04,0.0,0.0,0.91,0.01,0.0,0.04
299,[384  82  64  64],0.08,0.0,0.0,0.81,0.02,0.0,0.08
300,[384  82  64  64],0.11,0.01,0.01,0.64,0.06,0.0,0.18
301,[384  83  63  63],0.21,0.01,0.02,0.37,0.13,0.0,0.26
302,[385  84  62  62],0.17,0.01,0.02,0.42,0.12,0.0,0.26
