,box,angry,disgust,fear,happy,sad,surprise,neutral
1451,[278  32  59  59],0.06,0.0,0.01,0.65,0.04,0.0,0.23
1452,[278  32  59  59],0.06,0.0,0.01,0.65,0.04,0.0,0.23
1453,[278  30  63  63],0.06,0.0,0.01,0.68,0.02,0.0,0.22
1454,[277  29  64  64],0.37,0.0,0.01,0.12,0.07,0.01,0.41
1455,[277  29  64  64],0.37,0.0,0.01,0.12,0.07,0.01,0.42
1456,[277  31  60  60],0.13,0.0,0.02,0.31,0.11,0.06,0.39
1457,[277  32  58  58],0.16,0.0,0.04,0.34,0.08,0.07,0.31
1458,[278  31  56  56],0.19,0.0,0.02,0.58,0.04,0.05,0.12
1459,[279  31  56  56],0.14,0.0,0.02,0.64,0.03,0.05,0.13
1460,[277  26  59  59],0.02,0.0,0.0,0.88,0.01,0.0,0.09
1461,[279  25  59  59],0.01,0.0,0.0,0.89,0.01,0.0,0.08
1462,[277  23  60  60],0.02,0.0,0.0,0.8,0.01,0.0,0.16
1463,[280  24  58  58],0.06,0.0,0.03,0.59,0.09,0.01,0.22
1464,[280  22  59  59],0.06,0.0,0.05,0.38,0.05,0.02,0.45
1465,[281  22  58  58],0.03,0.0,0.03,0.46,0.02,0.01,0.46
1466,[281  22  59  59],0.05,0.0,0.04,0.39,0.04,0.01,0.46
1467,[281  21  61  61],0.04,0.0,0.03,0.46,0.04,0.03,0.41
1468,[280  20  62  62],0.07,0.0,0.03,0.47,0.03,0.01,0.39
1469,[280  20  62  62],0.07,0.0,0.03,0.47,0.03,0.01,0.39
1470,[280  20  62  62],0.07,0.0,0.03,0.46,0.03,0.01,0.39
1471,[280  19  62  62],0.04,0.0,0.01,0.63,0.02,0.01,0.3
1472,[280  20  61  61],0.04,0.0,0.03,0.42,0.04,0.06,0.4
1473,[280  21  60  60],0.02,0.0,0.02,0.68,0.02,0.02,0.25
1474,[281  21  60  60],0.02,0.0,0.03,0.6,0.03,0.02,0.29
1475,[281  21  60  60],0.03,0.0,0.05,0.43,0.04,0.03,0.41
1476,[281  22  58  58],0.03,0.0,0.04,0.35,0.03,0.04,0.51
1477,[281  22  58  58],0.03,0.0,0.04,0.35,0.03,0.04,0.51
1478,[281  22  59  59],0.03,0.0,0.05,0.51,0.05,0.03,0.33
1479,[282  22  58  58],0.01,0.0,0.04,0.3,0.02,0.03,0.59
1480,[282  22  58  58],0.01,0.0,0.04,0.33,0.02,0.03,0.56
1481,[281  22  59  59],0.02,0.0,0.04,0.55,0.04,0.04,0.31
1482,[281  23  57  57],0.02,0.0,0.03,0.41,0.04,0.04,0.45
1483,[281  23  57  57],0.02,0.0,0.03,0.41,0.04,0.04,0.45
1484,[280  22  60  60],0.01,0.0,0.02,0.67,0.02,0.03,0.25
1485,[281  24  58  58],0.01,0.0,0.02,0.81,0.01,0.06,0.1
1486,[281  23  60  60],0.0,0.0,0.01,0.91,0.0,0.02,0.05
1487,[280  26  58  58],0.02,0.0,0.01,0.8,0.03,0.01,0.13
1488,[280  26  58  58],0.03,0.0,0.01,0.78,0.03,0.01,0.15
1489,[281  29  56  56],0.02,0.0,0.0,0.95,0.0,0.0,0.03
1490,[280  31  57  57],0.01,0.0,0.0,0.95,0.0,0.0,0.03
1491,[279  32  58  58],0.01,0.0,0.0,0.95,0.0,0.0,0.03
1492,[280  32  59  59],0.01,0.0,0.0,0.97,0.0,0.0,0.02
1493,[277  33  59  59],0.0,0.0,0.0,0.98,0.0,0.0,0.02
1494,[277  33  59  59],0.01,0.0,0.0,0.97,0.0,0.0,0.02
1495,[276  32  62  62],0.01,0.0,0.0,0.97,0.0,0.0,0.01
1496,[277  33  59  59],0.05,0.0,0.0,0.84,0.02,0.0,0.08
1497,[275  31  60  60],0.2,0.0,0.01,0.49,0.07,0.02,0.21
1498,[275  31  60  60],0.2,0.0,0.01,0.5,0.07,0.02,0.21
1499,[276  28  60  60],0.09,0.0,0.01,0.6,0.02,0.06,0.23
1500,[276  26  59  59],0.09,0.0,0.01,0.14,0.06,0.06,0.63
1501,[276  26  59  59],0.1,0.0,0.01,0.13,0.06,0.06,0.63
1502,[275  23  60  60],0.1,0.0,0.01,0.03,0.05,0.02,0.78
1503,[276  23  61  61],0.06,0.0,0.03,0.05,0.06,0.02,0.77
1504,[276  23  61  61],0.06,0.0,0.03,0.05,0.06,0.02,0.77
1505,[276  22  62  62],0.08,0.0,0.02,0.06,0.04,0.02,0.79
1506,[252  42  55  55],0.02,0.0,0.01,0.89,0.02,0.01,0.05
1507,[252  42  55  55],0.01,0.0,0.01,0.9,0.02,0.01,0.05
1508,[279  26  58  58],0.03,0.0,0.03,0.44,0.05,0.01,0.43
1509,[279  26  58  58],0.03,0.0,0.03,0.47,0.05,0.01,0.41
1510,[278  26  59  59],0.08,0.0,0.03,0.33,0.11,0.01,0.45
1511,[278  26  59  59],0.08,0.0,0.03,0.24,0.13,0.01,0.52
