,box,angry,disgust,fear,happy,sad,surprise,neutral
3108,[ 51 108 235 235],0.17,0.0,0.21,0.06,0.27,0.0,0.28
3109,[ 51 108 237 237],0.18,0.02,0.2,0.06,0.34,0.0,0.21
3110,[ 52 108 238 238],0.17,0.02,0.13,0.04,0.42,0.0,0.22
3111,[ 50 108 238 238],0.2,0.01,0.17,0.08,0.28,0.0,0.26
3112,[ 47 106 242 242],0.05,0.0,0.06,0.26,0.2,0.0,0.42
3113,[ 50 110 236 236],0.05,0.0,0.01,0.32,0.05,0.0,0.56
3114,[ 50 109 235 235],0.06,0.0,0.01,0.4,0.06,0.0,0.47
3115,[ 49 109 235 235],0.05,0.0,0.01,0.44,0.1,0.0,0.39
3116,[ 49 110 235 235],0.06,0.0,0.02,0.47,0.06,0.0,0.39
3117,[ 51 111 231 231],0.04,0.0,0.01,0.34,0.08,0.0,0.52
3118,[ 49 110 234 234],0.14,0.01,0.02,0.56,0.1,0.0,0.17
3119,[ 50 109 232 232],0.06,0.0,0.01,0.72,0.07,0.0,0.14
3120,[ 46 107 236 236],0.07,0.06,0.01,0.59,0.18,0.0,0.09
3121,[ 45 105 237 237],0.06,0.06,0.01,0.53,0.25,0.0,0.08
3122,[ 45 104 240 240],0.1,0.02,0.01,0.58,0.2,0.0,0.08
3123,[ 47 105 237 237],0.06,0.0,0.01,0.85,0.06,0.0,0.01
3124,[ 49 105 235 235],0.02,0.0,0.01,0.93,0.03,0.0,0.01
3125,[ 46 102 242 242],0.02,0.0,0.01,0.96,0.02,0.0,0.0
3126,[ 48 103 240 240],0.03,0.0,0.02,0.86,0.08,0.0,0.0
3127,[ 52 106 236 236],0.01,0.0,0.0,0.98,0.01,0.0,0.0
3128,[ 54 104 235 235],0.01,0.0,0.0,0.94,0.04,0.0,0.01
3129,[ 56 103 236 236],0.01,0.0,0.01,0.92,0.03,0.0,0.04
3130,[ 58 105 234 234],0.01,0.0,0.02,0.84,0.06,0.0,0.08
3131,[ 57 103 238 238],0.01,0.0,0.01,0.88,0.04,0.0,0.05
3132,[ 57 102 240 240],0.01,0.0,0.01,0.84,0.05,0.0,0.09
3133,[ 57 103 242 242],0.03,0.0,0.06,0.59,0.19,0.0,0.13
3134,[ 59 106 239 239],0.03,0.0,0.03,0.62,0.15,0.0,0.17
3135,[ 57 106 244 244],0.04,0.0,0.05,0.48,0.28,0.0,0.15
3136,[ 55 106 249 249],0.04,0.0,0.06,0.26,0.4,0.0,0.24
3137,[ 57 107 249 249],0.04,0.0,0.04,0.39,0.23,0.0,0.3
3138,[ 56 106 249 249],0.04,0.0,0.04,0.4,0.26,0.0,0.26
